0.08258026838302612,0.0003427925403229892,0.08088759332895279,0.00036013778299093246,0.22753559052944183,0.004207788035273552,0.6040858626365662
0.09362880140542984,0.00014384918904397637,0.09610579162836075,0.00031447564833797514,0.3354661166667938,0.0019737621769309044,0.47236716747283936
0.05030485987663269,9.647673141444102e-05,0.030100014060735703,0.0030234484001994133,0.07886365801095963,0.0026988040190190077,0.8349127769470215
0.052170734852552414,0.00019500100461300462,0.03864862769842148,0.000712402630597353,0.1597909778356552,0.0035051091108471155,0.7449771165847778
0.09078464657068253,0.0004355765995569527,0.10279246419668198,0.0003971266851294786,0.29476678371429443,0.0021331929601728916,0.5086902379989624
0.10816870629787445,0.0007839785539545119,0.06337260454893112,0.0015376292867586017,0.30405333638191223,0.008371550589799881,0.5137122273445129
0.04445161670446396,0.0001787705987226218,0.02181139402091503,0.0012154835276305676,0.2592563033103943,0.001909703598357737,0.6711766719818115
0.07127199321985245,0.00028689453029073775,0.02476864866912365,0.0006391459610313177,0.23529045283794403,0.0023573758080601692,0.6653854846954346
0.09157665818929672,0.0003870867658406496,0.02129371277987957,0.0011739071924239397,0.1476633995771408,0.003250380977988243,0.7346548438072205
0.0520600862801075,0.0003031276282854378,0.020433470606803894,0.0014015797059983015,0.10218486934900284,0.0034223368857055902,0.8201945424079895
0.06385476142168045,0.00026492110919207335,0.02305498719215393,0.0014590190257877111,0.19279299676418304,0.0036943964660167694,0.7148789167404175
0.07503030449151993,0.00037883807090111077,0.02264522761106491,0.0022725246381014585,0.15650153160095215,0.0032381867058575153,0.739933431148529
0.11029571294784546,0.0009309541783295572,0.03873966634273529,0.002688811859115958,0.2763536274433136,0.0067873066291213036,0.5642039179801941
0.05496380850672722,0.0001637417881283909,0.023019731044769287,0.0019501963397487998,0.14307254552841187,0.0018798761302605271,0.7749500274658203
0.04391549155116081,0.00016317018889822066,0.031135572120547295,0.001079906360246241,0.10947126150131226,0.004696635529398918,0.809537947177887
0.0513288676738739,0.0002508862526156008,0.08179189264774323,0.0058281817473471165,0.17715103924274445,0.012168667279183865,0.6714804768562317
0.020418107509613037,0.0017098634270951152,0.033354148268699646,0.23101653158664703,0.1088235080242157,0.014654794707894325,0.5900230407714844
0.009481512010097504,0.000171603198396042,0.007137369830161333,0.9382298588752747,0.005643728654831648,0.003708931151777506,0.03562701493501663
0.0015625136438757181,1.8183854990638793e-05,0.000984566519036889,0.9579191207885742,0.002957527292892337,0.001138396910391748,0.0354197695851326
0.003915962763130665,1.576278191350866e-05,0.0029243335593491793,0.9208764433860779,0.009620904922485352,0.0007629725732840598,0.06188376620411873
0.004527715500444174,1.5073130271048285e-05,0.004406134597957134,0.9122568964958191,0.009425196796655655,0.0011567247565835714,0.06821223348379135
0.011639591306447983,3.0015977245057002e-05,0.004953675903379917,0.8279170393943787,0.025635788217186928,0.0005989499622955918,0.12922483682632446
0.011413848027586937,6.540278263855726e-05,0.00434761680662632,0.8352453708648682,0.03455634042620659,0.00038327230140566826,0.11398818343877792
0.0073709432035684586,4.946592525811866e-05,0.003843775251880288,0.8696581125259399,0.022080302238464355,0.0004353190306574106,0.09656205028295517
0.012616880238056183,5.04216986882966e-05,0.006862822920084,0.7712273001670837,0.045722123235464096,0.0005728451651521027,0.16294756531715393
0.004736992996186018,1.801222242647782e-05,0.002686598338186741,0.9077778458595276,0.007801644038408995,0.0004990054876543581,0.07647997885942459
0.015166192315518856,7.474821904907003e-05,0.007389316335320473,0.7540061473846436,0.04576554894447327,0.0007144180126488209,0.17688366770744324
0.02249278873205185,5.0586761062731966e-05,0.008361982181668282,0.5941253304481506,0.04929863288998604,0.0005870707682333887,0.32508355379104614
0.229325070977211,0.0014252201654016972,0.18107621371746063,0.4978570342063904,0.026876332238316536,0.03914487734436989,0.024295346811413765
0.0668400377035141,0.0001483293599449098,0.017053691670298576,0.890143871307373,0.00935936626046896,0.011486719362437725,0.004968015477061272
0.3506462574005127,0.00018785876454785466,0.09028942137956619,0.5310127139091492,0.007423846051096916,0.01861594244837761,0.0018240615027025342
0.1678483635187149,0.0005064852302893996,0.04380308464169502,0.718290388584137,0.03898482024669647,0.013835892081260681,0.016731079667806625
0.043179407715797424,2.4871749701560475e-05,0.006638162303715944,0.7733240723609924,0.0389883890748024,0.0002870042808353901,0.13755814731121063
0.0200321227312088,1.6388135918532498e-05,0.005224221386015415,0.9106374979019165,0.01641610451042652,0.0005268251989036798,0.047146838158369064
0.010830273851752281,1.6079575289040804e-05,0.006714131683111191,0.8581857085227966,0.022953396663069725,0.0008858788060024381,0.10041460394859314
0.47331273555755615,0.0004220740811433643,0.08290930092334747,0.4213521182537079,0.010073714889585972,0.008554678410291672,0.0033752969466149807
0.003848130814731121,7.837696102797054e-06,0.0012965870555490255,0.9405493140220642,0.00998604204505682,0.0001460378844058141,0.044166091829538345
0.015230272896587849,2.770883838820737e-05,0.004008762072771788,0.7713375091552734,0.020181741565465927,0.00038431608118116856,0.18882952630519867
0.04864407330751419,7.16696958988905e-05,0.012945832684636116,0.7286008596420288,0.07848458737134933,0.0006601756904274225,0.13059285283088684
0.04123261943459511,0.00010489226406207308,0.026436541229486465,0.5738738775253296,0.09225500375032425,0.005240071564912796,0.2608569264411926
0.05768245831131935,0.0001052655788953416,0.02799314260482788,0.5125833749771118,0.13836951553821564,0.004315814469009638,0.258950412273407
0.03227997571229935,8.534487278666347e-05,0.008800406008958817,0.7607225179672241,0.04156460613012314,0.00032415680470876396,0.15622295439243317
0.020090103149414062,0.0002824284601956606,0.010863574221730232,0.7772896885871887,0.032474223524332047,0.004051382653415203,0.1549486219882965
0.08078139275312424,0.0014741038903594017,0.14175832271575928,0.018069343641400337,0.17717832326889038,0.01528854575008154,0.5654500126838684
0.043393392115831375,0.0005214253324083984,0.05964796617627144,0.004790389910340309,0.0980839654803276,0.002938095945864916,0.7906247973442078
0.05303630605340004,0.0004784944176208228,0.06994585692882538,0.002345678396522999,0.12617816030979156,0.017771683633327484,0.7302437424659729
0.04650367796421051,0.0011625757906585932,0.08094722032546997,0.004383736290037632,0.17905478179454803,0.01473456621170044,0.6732134819030762
0.024746952578425407,0.0007792552933096886,0.14918437600135803,0.0013552220771089196,0.016518138349056244,0.7872849702835083,0.020131105557084084
0.13996060192584991,0.003010394284501672,0.2981747090816498,0.0028112055733799934,0.03676733002066612,0.47214624285697937,0.047129642218351364
0.010714082978665829,0.0002492580679245293,0.07231830805540085,0.0013724262826144695,0.0024540408048778772,0.9103280305862427,0.0025638355873525143
0.026377074420452118,0.0006302061956375837,0.3051026165485382,0.0012014071689918637,0.00953682605177164,0.6458936333656311,0.011258252896368504
0.016400819644331932,0.000271818891633302,0.09237370640039444,0.0009448981727473438,0.0049831499345600605,0.878687858581543,0.006337753962725401
0.024002835154533386,0.0005264244391582906,0.23660866916179657,0.0005198385915718973,0.009971143677830696,0.7166097164154053,0.011761429719626904
0.00826583243906498,0.00017397389456164092,0.08301203697919846,0.00048297469038516283,0.0030037756077945232,0.9018136262893677,0.0032478636130690575
0.013705229386687279,0.0005804700776934624,0.09380690008401871,0.0004155692586209625,0.00414201058447361,0.8838784098625183,0.003471375210210681
0.031640373170375824,0.0002731429412961006,0.21184168756008148,0.0007965467520989478,0.030786626040935516,0.6967822909355164,0.027879299595952034
0.0070815784856677055,0.0010303831659257412,0.04078079015016556,0.0002034330100286752,0.0025384812615811825,0.9470019936561584,0.0013633837224915624
0.009469610638916492,0.00032342481426894665,0.052627891302108765,0.0005552522488869727,0.005001700017601252,0.9270192980766296,0.005002758931368589
